id,round,treatmentname,value,guess,highgroup,mean_theory,var_theory,alpha,bias,signal,alpha_i,bias_i,signal_i,diff,mse
164.0,4,Baseline,46,44.0,0.0,40.0,100.0,0.18409029,-2.109864,47.488407,0.051029813,-2.5020049,46.851643,-2.0,37.18667
164.0,5,Baseline,60,51.0,1.0,60.0,100.0,0.1746192,1.5192053,47.25533,-0.035391096,3.3286507,48.09276,-9.0,37.18667
164.0,6,Baseline,51,36.0,0.0,40.0,100.0,0.18409029,-2.109864,37.6834,0.051029813,-2.5020049,38.42145,-15.0,37.18667
164.0,7,Baseline,20,20.0,0.0,40.0,100.0,0.18409029,-2.109864,18.073387,0.051029813,-2.5020049,21.56107,0.0,37.18667
164.0,8,Baseline,39,30.0,0.0,40.0,100.0,0.18409029,-2.109864,30.329645,0.051029813,-2.5020049,32.09881,-9.0,37.18667
164.0,9,Baseline,55,55.0,1.0,60.0,100.0,0.1746192,1.5192053,52.101578,-0.035391096,3.3286507,51.956036,0.0,37.18667
164.0,10,Baseline,47,42.0,0.0,40.0,100.0,0.18409029,-2.109864,45.037155,0.051029813,-2.5020049,44.744095,-5.0,37.18667
164.0,11,Baseline,52,52.0,1.0,60.0,100.0,0.1746192,1.5192053,48.466892,-0.035391096,3.3286507,49.05858,0.0,37.18667
164.0,12,Baseline,72,74.0,1.0,60.0,100.0,0.1746192,1.5192053,75.121254,-0.035391096,3.3286507,70.30659,2.0,37.18667
164.0,13,Baseline,65,77.0,1.0,60.0,100.0,0.1746192,1.5192053,78.75594,-0.035391096,3.3286507,73.20404,12.0,37.18667
164.0,14,Baseline,43,37.0,1.0,60.0,100.0,0.1746192,1.5192053,30.293463,-0.035391096,3.3286507,34.5713,-6.0,37.18667
164.0,15,Baseline,69,74.0,1.0,60.0,100.0,0.1746192,1.5192053,75.121254,-0.035391096,3.3286507,70.30659,5.0,37.18667
164.0,16,Baseline,36,26.0,0.0,40.0,100.0,0.18409029,-2.109864,25.427143,0.051029813,-2.5020049,27.883713,-10.0,37.18667
164.0,17,Baseline,22,22.0,0.0,40.0,100.0,0.18409029,-2.109864,20.52464,0.051029813,-2.5020049,23.668617,0.0,37.18667
164.0,18,Baseline,50,50.0,0.0,40.0,100.0,0.18409029,-2.109864,54.842163,0.051029813,-2.5020049,53.174286,0.0,37.18667
164.0,19,Baseline,33,32.0,0.0,40.0,100.0,0.18409029,-2.109864,32.7809,0.051029813,-2.5020049,34.206356,-1.0,37.18667
164.0,20,Baseline,67,67.0,1.0,60.0,100.0,0.1746192,1.5192053,66.64032,-0.035391096,3.3286507,63.545856,0.0,37.18667
164.0,21,Baseline,57,71.0,1.0,60.0,100.0,0.1746192,1.5192053,71.48657,-0.035391096,3.3286507,67.409134,14.0,37.18667
164.0,22,Baseline,75,77.0,1.0,60.0,100.0,0.1746192,1.5192053,78.75594,-0.035391096,3.3286507,73.20404,2.0,37.18667
164.0,23,Baseline,71,72.0,1.0,60.0,100.0,0.1746192,1.5192053,72.698135,-0.035391096,3.3286507,68.374954,1.0,37.18667
164.0,24,Baseline,38,32.0,0.0,40.0,100.0,0.18409029,-2.109864,32.7809,0.051029813,-2.5020049,34.206356,-6.0,37.18667
164.0,25,Baseline,83,79.0,1.0,60.0,100.0,0.1746192,1.5192053,81.17907,-0.035391096,3.3286507,75.13568,-4.0,37.18667
164.0,26,Baseline,70,76.0,1.0,60.0,100.0,0.1746192,1.5192053,77.54438,-0.035391096,3.3286507,72.23823,6.0,37.18667
164.0,27,Baseline,35,41.0,1.0,60.0,100.0,0.1746192,1.5192053,35.13971,-0.035391096,3.3286507,38.434574,6.0,37.18667
164.0,28,Baseline,37,32.0,0.0,40.0,100.0,0.18409029,-2.109864,32.7809,0.051029813,-2.5020049,34.206356,-5.0,37.18667
164.0,29,Baseline,65,75.0,1.0,60.0,100.0,0.1746192,1.5192053,76.33282,-0.035391096,3.3286507,71.27241,10.0,37.18667
164.0,30,Baseline,40,35.0,0.0,40.0,100.0,0.18409029,-2.109864,36.457775,0.051029813,-2.5020049,37.36768,-5.0,37.18667
164.0,31,Baseline,24,17.0,0.0,40.0,100.0,0.18409029,-2.109864,14.39651,0.051029813,-2.5020049,18.399748,-7.0,37.18667
164.0,32,Baseline,43,34.0,0.0,40.0,100.0,0.18409029,-2.109864,35.232147,0.051029813,-2.5020049,36.313904,-9.0,37.18667
164.0,33,Baseline,46,45.0,0.0,40.0,100.0,0.18409029,-2.109864,48.71403,0.051029813,-2.5020049,47.90542,-1.0,37.18667
164.0,34,Baseline,35,36.0,0.0,40.0,100.0,0.18409029,-2.109864,37.6834,0.051029813,-2.5020049,38.42145,1.0,37.18667
164.0,35,Baseline,37,33.0,0.0,40.0,100.0,0.18409029,-2.109864,34.006523,0.051029813,-2.5020049,35.26013,-4.0,37.18667
164.0,36,Baseline,61,64.0,1.0,60.0,100.0,0.1746192,1.5192053,63.00564,-0.035391096,3.3286507,60.648403,3.0,37.18667
164.0,37,Baseline,57,53.0,0.0,40.0,100.0,0.18409029,-2.109864,58.51904,0.051029813,-2.5020049,56.33561,-4.0,37.18667
164.0,38,Baseline,52,47.0,1.0,60.0,100.0,0.1746192,1.5192053,42.409084,-0.035391096,3.3286507,44.229485,-5.0,37.18667
164.0,39,Baseline,46,52.0,1.0,60.0,100.0,0.1746192,1.5192053,48.466892,-0.035391096,3.3286507,49.05858,6.0,37.18667
164.0,40,Baseline,22,17.0,0.0,40.0,100.0,0.18409029,-2.109864,14.39651,0.051029813,-2.5020049,18.399748,-5.0,37.18667
164.0,41,Baseline,37,28.0,0.0,40.0,100.0,0.18409029,-2.109864,27.878393,0.051029813,-2.5020049,29.99126,-9.0,37.18667
164.0,42,Baseline,43,42.0,0.0,40.0,100.0,0.18409029,-2.109864,45.037155,0.051029813,-2.5020049,44.744095,-1.0,37.18667
164.0,43,Baseline,44,51.0,0.0,40.0,100.0,0.18409029,-2.109864,56.067787,0.051029813,-2.5020049,54.22806,7.0,37.18667
164.0,44,Baseline,62,65.0,0.0,40.0,100.0,0.18409029,-2.109864,73.22655,0.051029813,-2.5020049,68.980896,3.0,37.18667
164.0,45,Baseline,72,75.0,1.0,60.0,100.0,0.1746192,1.5192053,76.33282,-0.035391096,3.3286507,71.27241,3.0,37.18667
164.0,46,Baseline,70,81.0,1.0,60.0,100.0,0.1746192,1.5192053,83.60219,-0.035391096,3.3286507,77.06732,11.0,37.18667
164.0,47,Baseline,39,32.0,0.0,40.0,100.0,0.18409029,-2.109864,32.7809,0.051029813,-2.5020049,34.206356,-7.0,37.18667
164.0,48,Baseline,52,47.0,1.0,60.0,100.0,0.1746192,1.5192053,42.409084,-0.035391096,3.3286507,44.229485,-5.0,37.18667
164.0,49,Baseline,43,36.0,0.0,40.0,100.0,0.18409029,-2.109864,37.6834,0.051029813,-2.5020049,38.42145,-7.0,37.18667
164.0,50,Baseline,42,36.0,0.0,40.0,100.0,0.18409029,-2.109864,37.6834,0.051029813,-2.5020049,38.42145,-6.0,37.18667
164.0,51,Baseline,40,41.0,0.0,40.0,100.0,0.18409029,-2.109864,43.81153,0.051029813,-2.5020049,43.690323,1.0,37.18667
164.0,52,Baseline,16,11.0,0.0,40.0,100.0,0.18409029,-2.109864,7.0427556,0.051029813,-2.5020049,12.077105,-5.0,37.18667
164.0,53,Baseline,37,34.0,0.0,40.0,100.0,0.18409029,-2.109864,35.232147,0.051029813,-2.5020049,36.313904,-3.0,37.18667
164.0,54,Baseline,43,47.0,0.0,40.0,100.0,0.18409029,-2.109864,51.165283,0.051029813,-2.5020049,50.012966,4.0,37.18667
164.0,55,Baseline,30,36.0,0.0,40.0,100.0,0.18409029,-2.109864,37.6834,0.051029813,-2.5020049,38.42145,6.0,37.18667
164.0,56,Baseline,56,56.0,1.0,60.0,100.0,0.1746192,1.5192053,53.31314,-0.035391096,3.3286507,52.921852,0.0,37.18667
164.0,57,Baseline,48,44.0,0.0,40.0,100.0,0.18409029,-2.109864,47.488407,0.051029813,-2.5020049,46.851643,-4.0,37.18667
164.0,58,Baseline,65,78.0,1.0,60.0,100.0,0.1746192,1.5192053,79.96751,-0.035391096,3.3286507,74.16986,13.0,37.18667
164.0,59,Baseline,60,64.0,1.0,60.0,100.0,0.1746192,1.5192053,63.00564,-0.035391096,3.3286507,60.648403,4.0,37.18667
164.0,60,Baseline,42,47.0,0.0,40.0,100.0,0.18409029,-2.109864,51.165283,0.051029813,-2.5020049,50.012966,5.0,37.18667
164.0,61,Baseline,32,33.0,0.0,40.0,100.0,0.18409029,-2.109864,34.006523,0.051029813,-2.5020049,35.26013,1.0,37.18667
164.0,62,Baseline,48,41.0,0.0,40.0,100.0,0.18409029,-2.109864,43.81153,0.051029813,-2.5020049,43.690323,-7.0,37.18667
164.0,63,Baseline,20,22.0,0.0,40.0,100.0,0.18409029,-2.109864,20.52464,0.051029813,-2.5020049,23.668617,2.0,37.18667
164.0,64,Baseline,42,41.0,0.0,40.0,100.0,0.18409029,-2.109864,43.81153,0.051029813,-2.5020049,43.690323,-1.0,37.18667
164.0,65,Baseline,45,56.0,1.0,60.0,100.0,0.1746192,1.5192053,53.31314,-0.035391096,3.3286507,52.921852,11.0,37.18667
164.0,66,Baseline,47,47.0,0.0,40.0,100.0,0.18409029,-2.109864,51.165283,0.051029813,-2.5020049,50.012966,0.0,37.18667
164.0,67,Baseline,39,42.0,0.0,40.0,100.0,0.18409029,-2.109864,45.037155,0.051029813,-2.5020049,44.744095,3.0,37.18667
164.0,68,Baseline,31,37.0,0.0,40.0,100.0,0.18409029,-2.109864,38.909027,0.051029813,-2.5020049,39.475227,6.0,37.18667
164.0,69,Baseline,41,44.0,0.0,40.0,100.0,0.18409029,-2.109864,47.488407,0.051029813,-2.5020049,46.851643,3.0,37.18667
164.0,70,Baseline,62,63.0,1.0,60.0,100.0,0.1746192,1.5192053,61.794075,-0.035391096,3.3286507,59.682583,1.0,37.18667
164.0,71,Baseline,55,67.0,1.0,60.0,100.0,0.1746192,1.5192053,66.64032,-0.035391096,3.3286507,63.545856,12.0,37.18667
164.0,72,Baseline,39,33.0,0.0,40.0,100.0,0.18409029,-2.109864,34.006523,0.051029813,-2.5020049,35.26013,-6.0,37.18667
164.0,73,Baseline,35,33.0,0.0,40.0,100.0,0.18409029,-2.109864,34.006523,0.051029813,-2.5020049,35.26013,-2.0,37.18667
164.0,74,Baseline,32,31.0,0.0,40.0,100.0,0.18409029,-2.109864,31.555271,0.051029813,-2.5020049,33.152584,-1.0,37.18667
164.0,75,Baseline,48,56.0,1.0,60.0,100.0,0.1746192,1.5192053,53.31314,-0.035391096,3.3286507,52.921852,8.0,37.18667
165.0,1,NoGroup,55,50.0,0.0,50.0,200.0,-0.002989718,-0.49545118,50.493973,0.060558047,4.4082546,45.307583,-5.0,78.52
165.0,2,NoGroup,36,60.0,0.0,50.0,200.0,-0.002989718,-0.49545118,60.464165,0.060558047,4.4082546,55.952198,24.0,78.52
165.0,3,NoGroup,35,55.0,0.0,50.0,200.0,-0.002989718,-0.49545118,55.47907,0.060558047,4.4082546,50.62989,20.0,78.52
165.0,4,NoGroup,50,60.0,0.0,50.0,200.0,-0.002989718,-0.49545118,60.464165,0.060558047,4.4082546,55.952198,10.0,78.52
165.0,5,NoGroup,21,40.0,0.0,50.0,200.0,-0.002989718,-0.49545118,40.52378,0.060558047,4.4082546,34.662964,19.0,78.52
165.0,6,NoGroup,44,50.0,0.0,50.0,200.0,-0.002989718,-0.49545118,50.493973,0.060558047,4.4082546,45.307583,6.0,78.52
165.0,7,NoGroup,59,55.0,1.0,50.0,200.0,-0.018916693,-0.21652126,55.119675,-0.07022849,3.9445996,50.986145,-4.0,78.52
165.0,8,NoGroup,66,61.0,1.0,50.0,200.0,-0.018916693,-0.21652126,61.00828,-0.07022849,3.9445996,56.592422,-5.0,78.52
165.0,9,NoGroup,54,66.0,1.0,50.0,200.0,-0.018916693,-0.21652126,65.91545,-0.07022849,3.9445996,61.264324,12.0,78.52
165.0,10,NoGroup,38,40.0,0.0,50.0,200.0,-0.002989718,-0.49545118,40.52378,0.060558047,4.4082546,34.662964,2.0,78.52
165.0,11,NoGroup,58,66.0,1.0,50.0,200.0,-0.018916693,-0.21652126,65.91545,-0.07022849,3.9445996,61.264324,8.0,78.52
165.0,12,NoGroup,38,70.0,0.0,50.0,200.0,-0.002989718,-0.49545118,70.43436,0.060558047,4.4082546,66.59682,32.0,78.52
165.0,13,NoGroup,62,70.0,0.0,50.0,200.0,-0.002989718,-0.49545118,70.43436,0.060558047,4.4082546,66.59682,8.0,78.52
165.0,14,NoGroup,62,70.0,1.0,50.0,200.0,-0.018916693,-0.21652126,69.841194,-0.07022849,3.9445996,65.00185,8.0,78.52
165.0,15,NoGroup,59,70.0,1.0,50.0,200.0,-0.018916693,-0.21652126,69.841194,-0.07022849,3.9445996,65.00185,11.0,78.52
165.0,16,NoGroup,37,35.0,0.0,50.0,200.0,-0.002989718,-0.49545118,35.538685,0.060558047,4.4082546,29.340656,-2.0,78.52
165.0,17,NoGroup,44,55.0,0.0,50.0,200.0,-0.002989718,-0.49545118,55.47907,0.060558047,4.4082546,50.62989,11.0,78.52
165.0,18,NoGroup,53,55.0,1.0,50.0,200.0,-0.018916693,-0.21652126,55.119675,-0.07022849,3.9445996,50.986145,2.0,78.52
165.0,19,NoGroup,53,58.0,0.0,50.0,200.0,-0.002989718,-0.49545118,58.470127,0.060558047,4.4082546,53.823277,5.0,78.52
165.0,20,NoGroup,47,55.0,1.0,50.0,200.0,-0.018916693,-0.21652126,55.119675,-0.07022849,3.9445996,50.986145,8.0,78.52
165.0,21,NoGroup,54,60.0,0.0,50.0,200.0,-0.002989718,-0.49545118,60.464165,0.060558047,4.4082546,55.952198,6.0,78.52
165.0,22,NoGroup,47,55.0,0.0,50.0,200.0,-0.002989718,-0.49545118,55.47907,0.060558047,4.4082546,50.62989,8.0,78.52
165.0,23,NoGroup,37,35.0,1.0,50.0,200.0,-0.018916693,-0.21652126,35.490982,-0.07022849,3.9445996,32.298546,-2.0,78.52
165.0,24,NoGroup,52,58.0,1.0,50.0,200.0,-0.018916693,-0.21652126,58.063976,-0.07022849,3.9445996,53.789284,6.0,78.52
165.0,25,NoGroup,65,60.0,1.0,50.0,200.0,-0.018916693,-0.21652126,60.026848,-0.07022849,3.9445996,55.658043,-5.0,78.52
165.0,26,NoGroup,46,50.0,0.0,50.0,200.0,-0.002989718,-0.49545118,50.493973,0.060558047,4.4082546,45.307583,4.0,78.52
165.0,27,NoGroup,45,45.0,0.0,50.0,200.0,-0.002989718,-0.49545118,45.508877,0.060558047,4.4082546,39.98527,0.0,78.52
165.0,28,NoGroup,19,30.0,0.0,50.0,200.0,-0.002989718,-0.49545118,30.55359,0.060558047,4.4082546,24.018347,11.0,78.52
165.0,29,NoGroup,30,25.0,0.0,50.0,200.0,-0.002989718,-0.49545118,25.568495,0.060558047,4.4082546,18.69604,-5.0,78.52
165.0,30,NoGroup,44,35.0,0.0,50.0,200.0,-0.002989718,-0.49545118,35.538685,0.060558047,4.4082546,29.340656,-9.0,78.52
165.0,31,NoGroup,70,70.0,1.0,50.0,200.0,-0.018916693,-0.21652126,69.841194,-0.07022849,3.9445996,65.00185,0.0,78.52
165.0,32,NoGroup,54,70.0,1.0,50.0,200.0,-0.018916693,-0.21652126,69.841194,-0.07022849,3.9445996,65.00185,16.0,78.52
165.0,33,NoGroup,69,77.0,1.0,50.0,200.0,-0.018916693,-0.21652126,76.711235,-0.07022849,3.9445996,71.5425,8.0,78.52
165.0,34,NoGroup,50,47.0,1.0,50.0,200.0,-0.018916693,-0.21652126,47.268196,-0.07022849,3.9445996,43.511105,-3.0,78.52
165.0,35,NoGroup,39,45.0,0.0,50.0,200.0,-0.002989718,-0.49545118,45.508877,0.060558047,4.4082546,39.98527,6.0,78.52
165.0,36,NoGroup,42,53.0,0.0,50.0,200.0,-0.002989718,-0.49545118,53.48503,0.060558047,4.4082546,48.500965,11.0,78.52
165.0,37,NoGroup,52,55.0,1.0,50.0,200.0,-0.018916693,-0.21652126,55.119675,-0.07022849,3.9445996,50.986145,3.0,78.52
165.0,38,NoGroup,44,50.0,0.0,50.0,200.0,-0.002989718,-0.49545118,50.493973,0.060558047,4.4082546,45.307583,6.0,78.52
165.0,39,NoGroup,42,39.0,0.0,50.0,200.0,-0.002989718,-0.49545118,39.526764,0.060558047,4.4082546,33.598503,-3.0,78.52
165.0,40,NoGroup,32,44.0,0.0,50.0,200.0,-0.002989718,-0.49545118,44.51186,0.060558047,4.4082546,38.92081,12.0,78.52
165.0,41,NoGroup,48,50.0,0.0,50.0,200.0,-0.002989718,-0.49545118,50.493973,0.060558047,4.4082546,45.307583,2.0,78.52
165.0,42,NoGroup,50,48.0,0.0,50.0,200.0,-0.002989718,-0.49545118,48.499935,0.060558047,4.4082546,43.178658,-2.0,78.52
165.0,43,NoGroup,33,40.0,0.0,50.0,200.0,-0.002989718,-0.49545118,40.52378,0.060558047,4.4082546,34.662964,7.0,78.52
165.0,44,NoGroup,31,39.0,0.0,50.0,200.0,-0.002989718,-0.49545118,39.526764,0.060558047,4.4082546,33.598503,8.0,78.52
165.0,45,NoGroup,78,80.0,1.0,50.0,200.0,-0.018916693,-0.21652126,79.65553,-0.07022849,3.9445996,74.34564,2.0,78.52
165.0,46,NoGroup,83,90.0,1.0,50.0,200.0,-0.018916693,-0.21652126,89.46988,-0.07022849,3.9445996,83.689445,7.0,78.52
165.0,47,NoGroup,50,50.0,1.0,50.0,200.0,-0.018916693,-0.21652126,50.2125,-0.07022849,3.9445996,46.314247,0.0,78.52
165.0,48,NoGroup,26,30.0,0.0,50.0,200.0,-0.002989718,-0.49545118,30.55359,0.060558047,4.4082546,24.018347,4.0,78.52
165.0,49,NoGroup,45,46.0,0.0,50.0,200.0,-0.002989718,-0.49545118,46.505898,0.060558047,4.4082546,41.049736,1.0,78.52
165.0,50,NoGroup,67,85.0,1.0,50.0,200.0,-0.018916693,-0.21652126,84.562706,-0.07022849,3.9445996,79.01754,18.0,78.52
165.0,51,NoGroup,81,90.0,1.0,50.0,200.0,-0.018916693,-0.21652126,89.46988,-0.07022849,3.9445996,83.689445,9.0,78.52
165.0,52,NoGroup,47,50.0,0.0,50.0,200.0,-0.002989718,-0.49545118,50.493973,0.060558047,4.4082546,45.307583,3.0,78.52
165.0,53,NoGroup,51,55.0,1.0,50.0,200.0,-0.018916693,-0.21652126,55.119675,-0.07022849,3.9445996,50.986145,4.0,78.52
165.0,54,NoGroup,63,65.0,1.0,50.0,200.0,-0.018916693,-0.21652126,64.93402,-0.07022849,3.9445996,60.329945,2.0,78.52
165.0,55,NoGroup,37,40.0,0.0,50.0,200.0,-0.002989718,-0.49545118,40.52378,0.060558047,4.4082546,34.662964,3.0,78.52
165.0,56,NoGroup,60,70.0,1.0,50.0,200.0,-0.018916693,-0.21652126,69.841194,-0.07022849,3.9445996,65.00185,10.0,78.52
165.0,57,NoGroup,29,28.0,0.0,50.0,200.0,-0.002989718,-0.49545118,28.559551,0.060558047,4.4082546,21.889423,-1.0,78.52
165.0,58,NoGroup,40,32.0,0.0,50.0,200.0,-0.002989718,-0.49545118,32.54763,0.060558047,4.4082546,26.14727,-8.0,78.52
165.0,59,NoGroup,30,30.0,0.0,50.0,200.0,-0.002989718,-0.49545118,30.55359,0.060558047,4.4082546,24.018347,0.0,78.52
165.0,60,NoGroup,39,40.0,1.0,50.0,200.0,-0.018916693,-0.21652126,40.398155,-0.07022849,3.9445996,36.970448,1.0,78.52
165.0,61,NoGroup,24,21.0,0.0,50.0,200.0,-0.002989718,-0.49545118,21.580418,0.060558047,4.4082546,14.438191,-3.0,78.52
165.0,62,NoGroup,57,58.0,1.0,50.0,200.0,-0.018916693,-0.21652126,58.063976,-0.07022849,3.9445996,53.789284,1.0,78.52
165.0,63,NoGroup,24,40.0,0.0,50.0,200.0,-0.002989718,-0.49545118,40.52378,0.060558047,4.4082546,34.662964,16.0,78.52
165.0,64,NoGroup,39,40.0,0.0,50.0,200.0,-0.002989718,-0.49545118,40.52378,0.060558047,4.4082546,34.662964,1.0,78.52
165.0,65,NoGroup,46,50.0,0.0,50.0,200.0,-0.002989718,-0.49545118,50.493973,0.060558047,4.4082546,45.307583,4.0,78.52
165.0,66,NoGroup,45,55.0,0.0,50.0,200.0,-0.002989718,-0.49545118,55.47907,0.060558047,4.4082546,50.62989,10.0,78.52
165.0,67,NoGroup,70,75.0,1.0,50.0,200.0,-0.018916693,-0.21652126,74.74837,-0.07022849,3.9445996,69.673744,5.0,78.52
165.0,68,NoGroup,39,50.0,0.0,50.0,200.0,-0.002989718,-0.49545118,50.493973,0.060558047,4.4082546,45.307583,11.0,78.52
165.0,69,NoGroup,20,20.0,0.0,50.0,200.0,-0.002989718,-0.49545118,20.583399,0.060558047,4.4082546,13.37373,0.0,78.52
165.0,70,NoGroup,67,75.0,1.0,50.0,200.0,-0.018916693,-0.21652126,74.74837,-0.07022849,3.9445996,69.673744,8.0,78.52
165.0,71,NoGroup,74,80.0,1.0,50.0,200.0,-0.018916693,-0.21652126,79.65553,-0.07022849,3.9445996,74.34564,6.0,78.52
165.0,72,NoGroup,41,50.0,1.0,50.0,200.0,-0.018916693,-0.21652126,50.2125,-0.07022849,3.9445996,46.314247,9.0,78.52
165.0,73,NoGroup,57,55.0,1.0,50.0,200.0,-0.018916693,-0.21652126,55.119675,-0.07022849,3.9445996,50.986145,-2.0,78.52
165.0,74,NoGroup,15,10.0,0.0,50.0,200.0,-0.002989718,-0.49545118,10.613207,0.060558047,4.4082546,2.7291129,-5.0,78.52
165.0,75,NoGroup,39,35.0,0.0,50.0,200.0,-0.002989718,-0.49545118,35.538685,0.060558047,4.4082546,29.340656,-4.0,78.52
166.0,1,Baseline,38,40.0,0.0,40.0,100.0,0.18409029,-2.109864,42.585903,0.7189372,-5.387483,59.168255,2.0,55.76
166.0,2,Baseline,38,36.0,0.0,40.0,100.0,0.18409029,-2.109864,37.6834,0.7189372,-5.387483,44.936558,-2.0,55.76
166.0,3,Baseline,50,60.0,1.0,60.0,100.0,0.1746192,1.5192053,58.15939,0.36113778,1.4052777,57.800343,10.0,55.76
166.0,4,Baseline,47,58.0,1.0,60.0,100.0,0.1746192,1.5192053,55.736263,0.36113778,1.4052777,54.669777,11.0,55.76
166.0,5,Baseline,67,64.0,1.0,60.0,100.0,0.1746192,1.5192053,63.00564,0.36113778,1.4052777,64.06148,-3.0,55.76
166.0,6,Baseline,60,62.0,1.0,60.0,100.0,0.1746192,1.5192053,60.58251,0.36113778,1.4052777,60.93091,2.0,55.76
166.0,7,Baseline,50,52.0,1.0,60.0,100.0,0.1746192,1.5192053,48.466892,0.36113778,1.4052777,45.27808,2.0,55.76
166.0,8,Baseline,36,30.0,0.0,40.0,100.0,0.18409029,-2.109864,30.329645,0.7189372,-5.387483,23.589016,-6.0,55.76
166.0,9,Baseline,57,65.0,1.0,60.0,100.0,0.1746192,1.5192053,64.2172,0.36113778,1.4052777,65.626755,8.0,55.76
166.0,10,Baseline,49,48.0,1.0,60.0,100.0,0.1746192,1.5192053,43.620644,0.36113778,1.4052777,39.01695,-1.0,55.76
166.0,11,Baseline,64,64.0,1.0,60.0,100.0,0.1746192,1.5192053,63.00564,0.36113778,1.4052777,64.06148,0.0,55.76
166.0,12,Baseline,19,20.0,0.0,40.0,100.0,0.18409029,-2.109864,18.073387,0.7189372,-5.387483,-11.990224,1.0,55.76
166.0,13,Baseline,33,32.0,0.0,40.0,100.0,0.18409029,-2.109864,32.7809,0.7189372,-5.387483,30.704865,-1.0,55.76
166.0,14,Baseline,77,80.0,1.0,60.0,100.0,0.1746192,1.5192053,82.390625,0.36113778,1.4052777,89.105995,3.0,55.76
166.0,15,Baseline,70,70.0,1.0,60.0,100.0,0.1746192,1.5192053,70.27501,0.36113778,1.4052777,73.45317,0.0,55.76
166.0,16,Baseline,56,58.0,1.0,60.0,100.0,0.1746192,1.5192053,55.736263,0.36113778,1.4052777,54.669777,2.0,55.76
166.0,17,Baseline,46,29.0,0.0,40.0,100.0,0.18409029,-2.109864,29.10402,0.7189372,-5.387483,20.031092,-17.0,55.76
166.0,18,Baseline,51,55.0,1.0,60.0,100.0,0.1746192,1.5192053,52.101578,0.36113778,1.4052777,49.97393,4.0,55.76
166.0,19,Baseline,60,68.0,1.0,60.0,100.0,0.1746192,1.5192053,67.85188,0.36113778,1.4052777,70.3226,8.0,55.76
166.0,20,Baseline,52,64.0,1.0,60.0,100.0,0.1746192,1.5192053,63.00564,0.36113778,1.4052777,64.06148,12.0,55.76
166.0,21,Baseline,73,69.0,1.0,60.0,100.0,0.1746192,1.5192053,69.063446,0.36113778,1.4052777,71.887886,-4.0,55.76
166.0,22,Baseline,58,50.0,1.0,60.0,100.0,0.1746192,1.5192053,46.04377,0.36113778,1.4052777,42.147514,-8.0,55.76
166.0,23,Baseline,63,55.0,1.0,60.0,100.0,0.1746192,1.5192053,52.101578,0.36113778,1.4052777,49.97393,-8.0,55.76
166.0,24,Baseline,35,32.0,0.0,40.0,100.0,0.18409029,-2.109864,32.7809,0.7189372,-5.387483,30.704865,-3.0,55.76
166.0,25,Baseline,51,50.0,1.0,60.0,100.0,0.1746192,1.5192053,46.04377,0.36113778,1.4052777,42.147514,-1.0,55.76
166.0,26,Baseline,61,50.0,1.0,60.0,100.0,0.1746192,1.5192053,46.04377,0.36113778,1.4052777,42.147514,-11.0,55.76
166.0,27,Baseline,39,32.0,0.0,40.0,100.0,0.18409029,-2.109864,32.7809,0.7189372,-5.387483,30.704865,-7.0,55.76
166.0,28,Baseline,36,29.0,0.0,40.0,100.0,0.18409029,-2.109864,29.10402,0.7189372,-5.387483,20.031092,-7.0,55.76
166.0,29,Baseline,42,49.0,1.0,60.0,100.0,0.1746192,1.5192053,44.832207,0.36113778,1.4052777,40.582233,7.0,55.76
166.0,30,Baseline,34,37.0,0.0,40.0,100.0,0.18409029,-2.109864,38.909027,0.7189372,-5.387483,48.494484,3.0,55.76
166.0,31,Baseline,49,50.0,1.0,60.0,100.0,0.1746192,1.5192053,46.04377,0.36113778,1.4052777,42.147514,1.0,55.76
166.0,32,Baseline,44,36.0,0.0,40.0,100.0,0.18409029,-2.109864,37.6834,0.7189372,-5.387483,44.936558,-8.0,55.76
166.0,33,Baseline,56,55.0,1.0,60.0,100.0,0.1746192,1.5192053,52.101578,0.36113778,1.4052777,49.97393,-1.0,55.76
166.0,34,Baseline,60,69.0,1.0,60.0,100.0,0.1746192,1.5192053,69.063446,0.36113778,1.4052777,71.887886,9.0,55.76
166.0,35,Baseline,62,60.0,1.0,60.0,100.0,0.1746192,1.5192053,58.15939,0.36113778,1.4052777,57.800343,-2.0,55.76
166.0,36,Baseline,50,60.0,1.0,60.0,100.0,0.1746192,1.5192053,58.15939,0.36113778,1.4052777,57.800343,10.0,55.76
166.0,37,Baseline,21,27.0,0.0,40.0,100.0,0.18409029,-2.109864,26.65277,0.7189372,-5.387483,12.915244,6.0,55.76
166.0,38,Baseline,35,40.0,0.0,40.0,100.0,0.18409029,-2.109864,42.585903,0.7189372,-5.387483,59.168255,5.0,55.76
166.0,39,Baseline,50,40.0,0.0,40.0,100.0,0.18409029,-2.109864,42.585903,0.7189372,-5.387483,59.168255,-10.0,55.76
166.0,40,Baseline,60,40.0,0.0,40.0,100.0,0.18409029,-2.109864,42.585903,0.7189372,-5.387483,59.168255,-20.0,55.76
166.0,41,Baseline,65,74.0,1.0,60.0,100.0,0.1746192,1.5192053,75.121254,0.36113778,1.4052777,79.7143,9.0,55.76
166.0,42,Baseline,49,38.0,0.0,40.0,100.0,0.18409029,-2.109864,40.13465,0.7189372,-5.387483,52.052406,-11.0,55.76
